_Collision Id,Borough Name,Borough Number,Easting,Northing,_Vehicle Id,Vehicle Type Banded,Vehicle Type,Vehicle Manoeuvres,Vehicle Skidding and Overturning,Vehicle Restricted Lane,Location of Vehicle at First Impact,Vehicle Hit Object in Carriageway,Vehicle Leaving Carriageway,Vehicle Hit Object Off Carriageway,First Point of Impact,Journey Purpose,Driver Gender,Driver Age,Driver age (Banded)
1220405361,Hounslow,25,513669,176822,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,33,25-34
1220405373,Lambeth,9,530559,171062,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,38,35-64
1220405375,Camden,2,530062,181437,1,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,42,35-64
1220405375,Camden,2,530062,181437,2,Other Vehicle,Other Vehicle,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,20,17-24
1220405387,Harrow,29,515531,191726,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,70,65+
1220405393,Hillingdon,26,511370,182328,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,47,35-64
1220405394,Sutton,21,523761,164509,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,57,35-64
1220405404,Camden,2,528745,184715,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,20,17-24
1220405425,Enfield,32,532214,194070,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Female,49,35-64
1220405446,Westminster,1,526596,183526,1,Car,Car,Change Lane To Left,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,41,35-64
1220405455,Sutton,21,525305,161745,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,49,35-64
1220405458,Westminster,1,524052,182425,2,Car,Car,U-turning,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,38,35-64
1220405467,Wandsworth,10,522795,173199,2,Car,Car,Going Ahead Other,Skidded,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,26,25-34
1220405467,Wandsworth,10,522795,173199,3,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,32,25-34
1220405480,Ealing,27,517915,180816,1,Bus Or Coach,Bus/Coach,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,55,35-64
1220405486,Enfield,32,534369,197467,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Left Cwy Onto Central Res,None,Front Hit First,Unknown,Female,48,35-64
1220405486,Enfield,32,534369,197467,3,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Left Cwy Onto Central Res,None,Front Hit First,Unknown,Male,34,25-34
1220405504,Barking & Dagenham,16,549972,185690,4,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,Hit Bollard,Did Not Leave,None,Front Hit First,Other/Not Known,Male,26,25-34
1220405506,Bexley,18,551700,176113,1,Car,Car,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Unknown,Female,34,25-34
1220405513,Brent,28,525047,184113,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,52,35-64
1220405516,Sutton,21,527371,164107,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Taking Pupil To/From Sch,Female,45,35-64
1220405516,Sutton,21,527371,164107,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,48,35-64
1220405517,Hammersmith & Fulham,11,524902,177825,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Left Cwy Nearside,None,Front Hit First,Comm To/From Work,Male,44,35-64
1220405518,Westminster,1,528652,180002,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,Hit Parked Veh,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,61,35-64
1220405519,Harrow,29,518748,189568,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,55,35-64
1220405526,Lewisham,7,534955,173067,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,29,25-34
1220405552,Hillingdon,26,505366,181927,1,Car,Car,Going Ahead Other,No Skidding/Overturn,Bus Lane,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,30,25-34
1220405570,Barnet,30,521447,191619,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,59,35-64
1220405609,Redbridge,14,540444,188598,1,Car,Car,Going Ahead Other,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,32,25-34
1220405617,Richmond-Upon-Thames,24,516094,174316,5,Car,Car,Going Ahead Left Bend,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220405625,Redbridge,14,540930,190705,1,Car,Car,Turning Right,Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,53,35-64
1220405635,Islington,3,530171,186275,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,38,35-64
1220405654,Havering,15,554592,187018,1,Car,Car,Going Ahead Other,Skid/Over,On Main CW - Not Rest.,Not At Jct,Hit Parked Veh,Did Not Leave,None,Front Hit First,Other/Not Known,Male,80,65+
1220405663,Bexley,18,552557,177221,1,Car,Car,Overtaking Nearside,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,47,35-64
1220405664,Havering,15,553375,190625,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,55,35-64
1220405666,Hillingdon,26,511203,187511,1,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Entering From Slip,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,34,25-34
1220405671,Kensington & Chelsea,12,528544,177940,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Left Cwy Ahead At Junctn,None,Front Hit First,Unknown,Male,32,25-34
1220405675,Greenwich,6,540531,178357,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Female,62,35-64
1220405675,Greenwich,6,540531,178357,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,41,35-64
1220405681,Barking & Dagenham,16,548559,182593,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,53,35-64
1220405701,Harrow,29,517248,190998,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220405705,Merton,22,528189,168042,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,27,25-34
1220405715,Kingston-Upon-Thames,23,518578,166499,1,Car,Car,Overtake Stat Veh O/S,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Female,55,35-64
1220405725,Haringey,31,533203,190769,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Taking Pupil To/From Sch,Female,32,25-34
1220405732,Lambeth,9,530105,174910,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,47,35-64
1220405742,Richmond-Upon-Thames,24,521408,176243,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Male,54,35-64
1220405744,Croydon,20,535119,167053,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,26,25-34
1220405746,Bromley,19,545550,164502,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,22,17-24
1220405746,Bromley,19,545550,164502,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Left Cwy Nearside,None,Front Hit First,Other/Not Known,Female,68,65+
1220405754,Westminster,1,529662,180343,2,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,45,35-64
1220405756,Tower Hamlets,5,537070,182760,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,47,35-64
1220405760,Kingston-Upon-Thames,23,518484,164395,2,Car,Car,Waiting To Turn Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,28,25-34
1220405760,Kingston-Upon-Thames,23,518484,164395,3,Car,Car,Overtake Move Veh O/S,Skid/Over,On Main CW - Not Rest.,Jct App,Hit Bollard,Did Not Leave,None,Front Hit First,Unknown,Female,67,65+
1220405763,Waltham Forest,13,539163,191943,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,78,65+
1220405768,Wandsworth,10,527354,176690,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Taking Pupil To/From Sch,Male,39,35-64
1220405769,Newham,17,539331,184833,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,37,35-64
1220405777,Croydon,20,532354,170382,3,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Female,42,35-64
1220405778,Waltham Forest,13,538316,189907,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,52,35-64
1220405792,Sutton,21,525867,166435,1,Goods Vehicle,GDS => 7.5T,Going Ahead Other,Skidded,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,56,35-64
1220405797,Redbridge,14,546066,187824,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Male,18,17-24
1220405797,Redbridge,14,546066,187824,5,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,74,65+
1220405801,Lambeth,9,530100,175907,1,Car,Car,U-turning,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Female,28,25-34
1220405804,Westminster,1,527918,181009,1,Bus Or Coach,London Bus,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,31,25-34
1220405828,Barking & Dagenham,16,548447,188981,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Cross Cent/Res,None,Front Hit First,Unknown,Male,43,35-64
1220405828,Barking & Dagenham,16,548447,188981,3,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,46,35-64
1220405834,Tower Hamlets,5,534191,181032,1,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,36,35-64
1220405846,Newham,17,539121,182093,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,56,35-64
1220405858,Brent,28,521175,183796,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,65,65+
1220405863,Hillingdon,26,509117,178376,2,Car,Car,Change Lane To Left,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,25,25-34
1220405870,Bromley,19,537579,167167,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,20,17-24
1220405873,Bromley,19,540419,169387,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Female,17,17-24
1220405874,Barking & Dagenham,16,549516,186913,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,Hit Kerb,Did Not Leave,None,Front Hit First,Unknown,Female,46,35-64
1220405882,Barking & Dagenham,16,547689,189494,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Female,27,25-34
1220405885,Tower Hamlets,5,536826,181102,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,20,17-24
1220405889,Kensington & Chelsea,12,524082,181903,1,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,24,17-24
1220405903,Camden,2,530486,181520,1,Private Hire,Private Hire - Licensed,Change Lane To Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,62,35-64
1220405914,Harrow,29,512951,188078,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Offside/Rebound,Hit Oth Object,Front Hit First,Unknown,Male,41,35-64
1220405919,Southwark,8,535335,177242,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,35,35-64
1220405923,Hackney,4,534655,186753,2,Goods Vehicle,GDS =< 3.5T,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,32,25-34
1220405932,Kingston-Upon-Thames,23,519171,166312,1,Car,Car,Going Ahead Other,No Skidding/Overturn,Footway,Jct Mid,None,Left Cwy Nearside,Hit Telegraph,Front Hit First,Jny Part Of Work,Male,21,17-24
1220405937,Islington,3,533320,185284,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,61,35-64
1220405947,Tower Hamlets,5,536938,181057,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,32,25-34
1220405948,Hounslow,25,513542,175792,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,33,25-34
1220405950,Greenwich,6,542374,174478,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,40,35-64
1220405999,Wandsworth,10,523628,173626,2,Car,Car,Unknown (S/R),No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,Unknown (S/R),Did Not Leave,None,Front Hit First,Unknown,Male,55,35-64
1220406007,Wandsworth,10,528517,176790,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,24,17-24
1220406011,Sutton,21,523166,164623,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,31,25-34
1220406022,Westminster,1,529426,180789,1,Taxi,Taxi,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,56,35-64
1220406025,Bexley,18,547327,170888,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Male,48,35-64
1220406030,Redbridge,14,540854,189878,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Unknown,Female,81,65+
1220406040,Bromley,19,546380,165854,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,25,25-34
1220406052,Waltham Forest,13,535988,189215,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,Hit Parked Veh,Did Not Leave,None,Front Hit First,Other/Not Known,Male,27,25-34
1220406057,Hackney,4,534952,184737,1,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,34,25-34
1220406067,Ealing,27,513092,180570,1,Car,Car,Going Ahead Left Bend,No Skidding/Overturn,Footway,Jct Cleared,None,Left Cwy Offside,Wall Or Fence,Front Hit First,Unknown,Male,28,25-34
1220406068,Westminster,1,529953,180451,2,Goods Vehicle,GDS => 7.5T,Change Lane To Left,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Male,58,35-64
1220406070,Barnet,30,527174,191136,1,Car,Car,Change Lane To Left,Skidded,On Main CW - Not Rest.,Not At Jct,Hit Kerb,Left Cwy Nearside,None,Front Hit First,Comm To/From Work,Male,25,25-34
1220406076,Tower Hamlets,5,537068,180366,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,24,17-24
1220406077,Lambeth,9,532616,173060,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Comm To/From Work,Male,54,35-64
1220406092,Havering,15,551799,187361,1,Car,Car,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,70,65+
1220406115,Harrow,29,514752,189257,1,Bus Or Coach,London Bus,Overtaking Nearside,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,53,35-64
1220406115,Harrow,29,514752,189257,2,Private Hire,Private Hire - Licensed,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,59,35-64
1220406122,Hackney,4,535263,185128,1,Car,Car,Going Ahead Right Bend,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220406123,Newham,17,542242,184692,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Cleared,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,38,35-64
1220406125,Croydon,20,536730,166032,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,31,25-34
1220406137,Hounslow,25,516501,177175,2,Car,Car,Going Ahead Other,Unknown (S/R),On Main CW - Not Rest.,Not At Jct,Unknown (S/R),Did Not Leave,None,Front Hit First,Unknown,Male,40,35-64
1220406148,Greenwich,6,545969,179892,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Unknown,Not Traced,22,17-24
1220406154,Westminster,1,530461,180972,1,Taxi,Taxi,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,56,35-64
1220406163,Brent,28,521786,183384,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,44,35-64
1220406170,Bexley,18,549566,173631,1,Car,Car,Turning Left,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Unknown,Male,21,17-24
1220406171,Hounslow,25,510489,172869,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,52,35-64
1220406173,Hounslow,25,511919,172060,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Unknown,Female,22,17-24
1220406174,Lambeth,9,532095,174566,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Not At Jct,Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,44,35-64
1220406181,Brent,28,517549,185033,2,Car,Car,Going Ahead Held Up,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,43,35-64
1220406183,Redbridge,14,545400,186721,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Female,71,65+
1220406183,Redbridge,14,545400,186721,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,54,35-64
1220406184,Camden,2,529541,181832,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,74,65+
1220406193,Southwark,8,535130,178613,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Female,55,35-64
1220406194,Barnet,30,520801,189577,1,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Other/Not Known,Female,60,35-64
1220406198,Bexley,18,550073,174863,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,Hit Parked Veh,Did Not Leave,None,Front Hit First,Other/Not Known,Female,20,17-24
1220406206,Enfield,32,537132,199584,1,Car,Car,Overtake Move Veh O/S,Skidded,On Main CW - Not Rest.,Not At Jct,None,Left Cwy Offside,Hit Nr/Off Bar,Front Hit First,Unknown,Male,22,17-24
1220406206,Enfield,32,537132,199584,2,Goods Vehicle,GDS =< 3.5T,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,32,25-34
1220406207,Haringey,31,533628,188256,1,Taxi,Taxi,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Female,71,65+
1220406211,Redbridge,14,543664,186223,3,Private Hire,Private Hire - Licensed,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Unknown,Male,35,35-64
1220406235,Redbridge,14,544206,186594,2,Goods Vehicle,GDS =< 3.5T,Unknown (S/R),Unknown (S/R),On Main CW - Not Rest.,Not At Jct,Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Male,38,35-64
1220406243,Lewisham,7,536621,171766,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,33,25-34
1220406250,Greenwich,6,537906,177378,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,30,25-34
1220406256,Redbridge,14,541420,190215,2,Car,Car,Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Unknown (S/R),Front Hit First,Unknown,Not Traced,47,35-64
1220406270,Havering,15,551184,190483,1,Car,Car,Moving Off,No Skidding/Overturn,Footway,Jct Cleared,Hit Oth Object,Did Not Leave,None,Front Hit First,Other/Not Known,Male,87,65+
1220406280,Harrow,29,518460,190315,2,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,39,35-64
1220406287,Hounslow,25,511855,172694,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Male,50,35-64
