,GSV_ID,Person,Bike,HeavyV,LightV,Facade,WindowOpening,Road,Sidewalk,StreetFurniture,GreeneryTree,GreeneryGrass,Sky,Nature
4531,jdIBUXgm3reZwWQP7g7hJA,0.0,0.0,0.0,0.04,0.07,0.0,0.33,0.01,0.01,0.16,0.04,0.31,0.0
4532,6So-PBvOFxeKqAcDtd182A,0.0,0.0,0.0,0.08,0.11,0.0,0.32,0.01,0.01,0.11,0.01,0.33,0.0
4533,e73LhAMsFy14aydkqDWxSA,0.0,0.0,0.0,0.04,0.54,0.0,0.22,0.08,0.01,0.0,0.0,0.09,0.0
4534,CAoSLEFGMVFpcE1XZDl1Qm5ZMV9tYXRCN0pac24wbnhoZTNINHMyTlRYYWRXR2pk,0.0,0.0,0.0,0.0,0.22,0.01,0.0,0.17,0.03,0.21,0.21,0.09,0.0
4535,-71yiGTdJfTD0xyuFvBOxA,0.01,0.0,0.0,0.06,0.28,0.0,0.2,0.14,0.01,0.18,0.01,0.09,0.0
4536,O5ngSfRJ95CAF_nuzijjgA,0.01,0.01,0.0,0.04,0.42,0.0,0.3,0.05,0.0,0.09,0.0,0.04,0.0
4537,4Wpdrn52SIurv14mwKWAyA,0.0,0.0,0.0,0.02,0.32,0.0,0.24,0.09,0.0,0.08,0.02,0.18,0.0
4538,SgtycdPbqrT-9BraJCOJYA,0.0,0.0,0.0,0.03,0.36,0.0,0.21,0.12,0.0,0.14,0.0,0.12,0.0
4539,d5U_fjeOYIieCHYg1YbLcw,0.0,0.0,0.0,0.08,0.45,0.0,0.25,0.07,0.0,0.04,0.0,0.1,0.0
4540,l0sEy6JugzmV6oEpbpQSMw,0.0,0.0,0.0,0.03,0.43,0.0,0.32,0.01,0.0,0.05,0.0,0.13,0.0
4541,vrbxim9qw457lOXbLbbzfQ,0.0,0.0,0.0,0.03,0.31,0.0,0.18,0.16,0.01,0.22,0.01,0.04,0.0
4542,Vy0xlCGLU20NE3fhqoqHow,0.01,0.0,0.0,0.01,0.02,0.0,0.25,0.0,0.01,0.32,0.11,0.19,0.0
4543,Oa6f0iHUEx8CbLJng49bOg,0.0,0.0,0.0,0.0,0.39,0.0,0.3,0.02,0.0,0.13,0.02,0.05,0.0
4544,xNyZatQJwVqwWGGOenrobA,0.0,0.0,0.0,0.04,0.01,0.0,0.27,0.0,0.0,0.27,0.14,0.27,0.0
4545,TxdQ1NEsaOZHQpXaiH-6FQ,0.0,0.0,0.0,0.01,0.02,0.0,0.19,0.02,0.0,0.55,0.08,0.09,0.0
4546,KS78R-YwxRvvSukv65RwsA,0.0,0.0,0.0,0.06,0.33,0.0,0.21,0.06,0.01,0.15,0.03,0.09,0.0
4547,gSBQfgTuEBYxI2tcH5i-IA,0.0,0.0,0.0,0.2,0.29,0.0,0.27,0.02,0.01,0.03,0.0,0.15,0.0
4548,7ca1iQLQXbm-EiiPnBQoBQ,0.0,0.0,0.0,0.01,0.06,0.0,0.27,0.08,0.04,0.08,0.03,0.29,0.0
4549,_lJUvThGosbAPOTeapV8xg,0.0,0.0,0.0,0.04,0.5,0.0,0.15,0.06,0.01,0.0,0.0,0.17,0.0
4550,hl_RntD9xC1SjrXTQfVdcQ,0.0,0.0,0.0,0.14,0.49,0.0,0.09,0.02,0.0,0.03,0.04,0.13,0.0
4551,Sxs_WgyRem85p-zV18h_lg,0.0,0.0,0.0,0.1,0.34,0.0,0.19,0.08,0.01,0.15,0.01,0.09,0.0
4552,TvOV1HtAa-NtNLfj-QwuyA,0.0,0.0,0.0,0.05,0.3,0.0,0.17,0.06,0.0,0.06,0.08,0.26,0.0
4553,OfT1bSis8mS_uge4Au_45A,0.0,0.0,0.01,0.08,0.41,0.0,0.23,0.02,0.0,0.01,0.0,0.17,0.0
4554,dRgAVGe0rfYt5WbQw1e8rg,0.0,0.0,0.0,0.04,0.3,0.0,0.12,0.08,0.0,0.17,0.08,0.11,0.0
4555,w8C8N0iQ7XDBjB08R6hjcQ,0.0,0.0,0.0,0.01,0.01,0.0,0.13,0.01,0.0,0.39,0.17,0.11,0.02
4556,Vh0WrmrrFoUp3r2pLQpZMg,0.0,0.0,0.0,0.05,0.17,0.0,0.2,0.0,0.0,0.13,0.09,0.28,0.0
4557,D7ScxOT_rvo4T72GKG0ryw,0.0,0.0,0.0,0.0,0.38,0.0,0.16,0.06,0.0,0.18,0.06,0.09,0.02
4558,qMvlhN-HD_OsmrSSTtA6Yg,0.0,0.0,0.0,0.06,0.16,0.0,0.22,0.1,0.01,0.03,0.07,0.3,0.0
4559,biDkff5wGQJwCLurTTLUmg,0.01,0.0,0.0,0.0,0.02,0.0,0.24,0.05,0.0,0.55,0.04,0.03,0.0
4560,9R784ieegTWIw2jj6XdUHw,0.0,0.0,0.0,0.03,0.29,0.0,0.12,0.07,0.0,0.07,0.19,0.22,0.0
4561,F8ni_EARQEm8x9mjQ17orA,0.0,0.0,0.0,0.04,0.23,0.0,0.36,0.01,0.0,0.04,0.0,0.29,0.0
4562,bxnibhZODtIZ_mpUtErGsg,0.0,0.0,0.05,0.02,0.17,0.0,0.36,0.02,0.01,0.0,0.01,0.33,0.0
4563,Ene3LZ_DQm9SDsp9beBeiw,0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.04,0.0,0.16,0.04,0.21,0.0
4564,zGz4as8DaPF3dO97MYA_dA,0.0,0.0,0.0,0.09,0.12,0.0,0.11,0.13,0.01,0.29,0.05,0.12,0.0
4565,d9hhThTXjMBVxh4GVsL4mg,0.0,0.0,0.0,0.13,0.51,0.0,0.2,0.04,0.01,0.0,0.0,0.08,0.0
4566,wwBdfz5BHrQ80kVXU-0X8A,0.0,0.0,0.0,0.02,0.21,0.0,0.25,0.07,0.0,0.29,0.07,0.07,0.0
4567,Hkn9U0llJiExq0_ZFaQ1Lg,0.0,0.0,0.0,0.08,0.34,0.0,0.31,0.04,0.01,0.11,0.0,0.07,0.0
4568,n5WlQKt14F5H-aYi1D30Dw,0.0,0.0,0.0,0.03,0.18,0.0,0.19,0.06,0.01,0.19,0.09,0.18,0.0
4569,Sy6rhR_01RabPRtkviue9Q,0.0,0.0,0.0,0.0,0.27,0.0,0.23,0.1,0.0,0.19,0.0,0.17,0.0
4570,1dLlwYROd78nT7ite9Vtvg,0.0,0.0,0.0,0.1,0.28,0.0,0.19,0.04,0.01,0.28,0.02,0.07,0.0
4571,OdJuDxGqDCikNN5gg1h5yg,0.0,0.0,0.0,0.07,0.21,0.0,0.2,0.03,0.01,0.16,0.01,0.24,0.0
4572,nz5UHA5GPZZeBK6uFaSnBA,0.0,0.0,0.0,0.05,0.18,0.0,0.12,0.1,0.0,0.27,0.06,0.18,0.01
4573,764ncKaJrL16oi-jXL3pPw,0.01,0.01,0.0,0.04,0.57,0.0,0.24,0.07,0.0,0.01,0.0,0.03,0.0
4574,qqtDe2HDcfsKUPrkN_E0HQ,0.0,0.0,0.0,0.03,0.16,0.0,0.18,0.01,0.02,0.22,0.16,0.18,0.0
4575,ZqzyMW9Jz6x_bVvc8d9AiA,0.0,0.0,0.0,0.06,0.23,0.0,0.37,0.01,0.0,0.1,0.0,0.22,0.0
4576,iki3bnrIEfsHysDXbRGYXQ,0.0,0.0,0.0,0.2,0.38,0.0,0.23,0.0,0.01,0.01,0.0,0.16,0.0
4577,6L0ozmiP5dEWi8UFg-yyeg,0.02,0.0,0.0,0.01,0.43,0.0,0.24,0.12,0.01,0.06,0.0,0.09,0.0
4578,nuhLfjuAMlYSl7hBDELkig,0.0,0.0,0.0,0.09,0.3,0.01,0.2,0.07,0.0,0.08,0.0,0.2,0.0
4579,hEo75AzzQECdLxMC0hvrMQ,0.0,0.0,0.0,0.0,0.15,0.0,0.39,0.01,0.01,0.09,0.01,0.3,0.0
4580,mv7A-5nVmDrEiEKns1CnGA,0.0,0.0,0.0,0.01,0.15,0.0,0.33,0.01,0.01,0.09,0.06,0.29,0.0
4581,4LbjUl0misRfvrxYg-Bdgg,0.0,0.0,0.0,0.01,0.09,0.0,0.29,0.01,0.0,0.43,0.09,0.06,0.01
4582,z2HxDndgHMdnwmf9ABqacA,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.4,0.02,0.21,0.0
4583,ii27aXXSlAFr6bGW2QZjLw,0.0,0.0,0.0,0.05,0.25,0.0,0.2,0.02,0.01,0.19,0.07,0.16,0.0
4584,j4puBai-GnI6O1DWE92jxg,0.0,0.0,0.0,0.0,0.28,0.0,0.3,0.09,0.0,0.18,0.02,0.12,0.0
4585,t8VwaZhDV_tOv_K-v_VOlA,0.0,0.0,0.0,0.06,0.04,0.0,0.19,0.0,0.0,0.04,0.09,0.28,0.01
4586,2STHYrIFnySlUO5zicA9jw,0.0,0.0,0.0,0.02,0.42,0.0,0.14,0.09,0.0,0.21,0.03,0.06,0.0
4587,E2XVtwiLQEsJPURJaX2F1Q,0.0,0.0,0.0,0.01,0.12,0.0,0.25,0.03,0.0,0.39,0.03,0.1,0.0
4588,cB8JXlB2lakdr_R5AN_AbQ,0.0,0.0,0.0,0.18,0.34,0.0,0.18,0.02,0.0,0.05,0.03,0.19,0.0
4589,fBs5b5UzeUjr7w3wcnYkuw,0.0,0.0,0.0,0.06,0.25,0.0,0.3,0.02,0.0,0.02,0.0,0.28,0.0
4590,rBCDENW79YixCKzybl8CfA,0.0,0.0,0.0,0.02,0.21,0.0,0.25,0.08,0.01,0.12,0.01,0.23,0.0
4591,ePvasRYwxptzu65wsE9TVA,0.0,0.0,0.0,0.02,0.25,0.0,0.25,0.06,0.01,0.16,0.0,0.17,0.0
4592,tMccsff3n9FYY1TX-VYs5Q,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.01,0.0,0.64,0.11,0.02,0.0
4593,YxPHvCGk-vOTG8-TFuhKLA,0.0,0.0,0.0,0.06,0.33,0.0,0.24,0.08,0.01,0.16,0.0,0.08,0.0
4594,0IXTTxbic7pvLZYJsn8Yvw,0.0,0.0,0.0,0.1,0.1,0.0,0.34,0.03,0.01,0.13,0.01,0.28,0.0
4595,itUZHiOx5lA0x8WnUfSKtA,0.0,0.0,0.0,0.11,0.37,0.0,0.17,0.02,0.0,0.1,0.02,0.19,0.0
4596,xDrMTbten2nWPHxauzREGA,0.0,0.0,0.0,0.14,0.36,0.0,0.14,0.04,0.0,0.14,0.06,0.09,0.0
4597,FFQFu5FUS8tYnlfVdc5ing,0.0,0.0,0.0,0.03,0.15,0.0,0.24,0.09,0.0,0.23,0.01,0.18,0.0
4598,cA18yXYr3cRUyOeFWjtVBg,0.0,0.0,0.0,0.03,0.05,0.0,0.31,0.0,0.01,0.27,0.06,0.21,0.0
4599,urp1dnzZaBS9QV2KD1gfwQ,0.0,0.0,0.0,0.03,0.11,0.0,0.26,0.07,0.01,0.26,0.04,0.17,0.0
4600,J7joLHVv_2d0PfcGPQccaA,0.0,0.0,0.0,0.12,0.28,0.0,0.21,0.03,0.0,0.1,0.06,0.2,0.0
4601,0TZJmbKNqxUC5EmCQXLbBA,0.0,0.0,0.0,0.0,0.09,0.0,0.27,0.04,0.0,0.15,0.05,0.31,0.0
4602,-hCTzk1IGAhQFrukwlG3yg,0.0,0.0,0.0,0.03,0.49,0.01,0.13,0.08,0.01,0.02,0.04,0.17,0.0
4603,4K-iJ_ftS3W1peSlSq1jbw,0.0,0.0,0.0,0.01,0.33,0.0,0.21,0.1,0.01,0.08,0.07,0.15,0.0
4604,UZapXTIhAB5mR8tIzfAbzQ,0.0,0.0,0.0,0.02,0.01,0.0,0.32,0.0,0.02,0.18,0.01,0.35,0.0
4605,kSjeXJDcJnBrcFx_XsL9_A,0.0,0.0,0.0,0.1,0.3,0.0,0.21,0.0,0.0,0.12,0.08,0.16,0.0
4606,CPEQVeYjUlNE1V1H8TyYSA,0.0,0.0,0.0,0.0,0.2,0.0,0.12,0.1,0.0,0.2,0.16,0.2,0.0
4607,xGSRSSgat1C6Ir8lsED0Bw,0.0,0.0,0.0,0.04,0.41,0.0,0.16,0.02,0.0,0.12,0.13,0.07,0.0
4608,YG6N0gsYQtcpSBDSr1Pb9Q,0.0,0.0,0.0,0.05,0.28,0.0,0.27,0.06,0.0,0.17,0.01,0.15,0.0
4609,kqY-a8DXdzNAkTtMYwAnDw,0.0,0.0,0.0,0.05,0.39,0.0,0.25,0.07,0.01,0.05,0.0,0.15,0.0
4610,3Ju5qIIk9ygXh6DOYbOy2Q,0.0,0.0,0.0,0.01,0.19,0.0,0.18,0.17,0.0,0.28,0.01,0.07,0.0
4611,Gi9snJwsjTv6Ry-KAzGgyw,0.0,0.0,0.0,0.01,0.4,0.0,0.1,0.11,0.0,0.1,0.04,0.09,0.0
4612,Re4Q_l3bpB874Lw8cdXsQg,0.0,0.0,0.0,0.02,0.48,0.0,0.38,0.03,0.0,0.01,0.01,0.07,0.0
4613,0GUxV5bdPboj7wYeovs0sg,0.0,0.0,0.0,0.06,0.01,0.0,0.17,0.02,0.0,0.62,0.03,0.03,0.0
4614,Qw4TM-uZnD2pA5HzAPt5Dw,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.03,0.0,0.28,0.05,0.11,0.01
4615,2cRMqxDdkaL9ib-EFvsoRw,0.0,0.0,0.0,0.02,0.32,0.0,0.29,0.02,0.0,0.03,0.0,0.24,0.0
4616,gFsGDmNmmw8bknpuMQvMIA,0.0,0.0,0.0,0.01,0.2,0.0,0.34,0.04,0.01,0.25,0.01,0.1,0.0
4617,4dZbRQXWy3BF26alQY-oLQ,0.0,0.0,0.0,0.01,0.34,0.0,0.32,0.09,0.0,0.02,0.0,0.19,0.0
4618,VEmpHvV2fcyek59gVsJdWQ,0.0,0.0,0.0,0.01,0.13,0.0,0.32,0.04,0.0,0.19,0.04,0.22,0.0
4619,c_kFJfNJwdDICJHdnV4VoA,0.01,0.0,0.0,0.0,0.49,0.0,0.3,0.08,0.01,0.0,0.0,0.11,0.0
4620,CAoSLEFGMVFpcE9uTGRjM092ZUV2ZUVQWjd2VUhubFBGV2FPNkFJdTlwc0hzb1Bk,0.01,0.0,0.0,0.04,0.36,0.0,0.23,0.03,0.0,0.08,0.01,0.1,0.12
4621,mf-OYW8KnWObA3MGDT0tew,0.0,0.0,0.0,0.1,0.19,0.0,0.22,0.01,0.01,0.03,0.0,0.31,0.0
4622,8mQ2DW0GpUQwhMfo_7zeCQ,0.0,0.0,0.0,0.05,0.26,0.0,0.18,0.14,0.0,0.12,0.03,0.18,0.0
4623,lVvud-kGI_JfI5ktfVvhYg,0.0,0.0,0.0,0.0,0.61,0.03,0.2,0.04,0.0,0.0,0.01,0.07,0.0
4624,Kr2gFMKQFS9g6sYdk7C-xQ,0.0,0.0,0.0,0.05,0.48,0.0,0.26,0.1,0.01,0.04,0.0,0.05,0.0
4625,F9sFISRCCw4pweBhIyWOHA,0.01,0.0,0.0,0.1,0.48,0.0,0.17,0.05,0.01,0.0,0.0,0.1,0.0
4626,Z5nKAJu_xdAy6pbinsMZwQ,0.01,0.0,0.0,0.08,0.14,0.01,0.06,0.02,0.0,0.29,0.2,0.1,0.01
4627,8jZxAXlB5wpmZWGVvJNQvQ,0.0,0.0,0.0,0.03,0.13,0.0,0.29,0.08,0.01,0.17,0.01,0.25,0.0
4628,2aO499-dXRkVlqsti_k0Jg,0.0,0.0,0.0,0.01,0.29,0.0,0.14,0.08,0.0,0.33,0.02,0.06,0.0
4629,tj8EX7giv0xwMYz8IOA22Q,0.01,0.0,0.0,0.0,0.38,0.0,0.2,0.1,0.0,0.17,0.02,0.08,0.0
4630,zcJswaXWJoSV_bukbmLkzg,0.0,0.0,0.0,0.06,0.21,0.0,0.21,0.06,0.01,0.12,0.06,0.25,0.0
4631,c-2aR0yODGxLK5o7KNykgg,0.0,0.0,0.0,0.07,0.63,0.01,0.1,0.12,0.0,0.01,0.0,0.06,0.0
4632,U1uHrb-E65LvIuy3dTLAUQ,0.0,0.0,0.0,0.09,0.4,0.0,0.19,0.07,0.01,0.08,0.02,0.13,0.0
4633,v9FBs_cKr8PaPQiPfIHV6A,0.0,0.0,0.0,0.01,0.5,0.0,0.31,0.08,0.0,0.06,0.0,0.04,0.0
4634,03Riy807PCkWNejUHDn35g,0.0,0.0,0.0,0.1,0.4,0.0,0.27,0.01,0.0,0.02,0.0,0.2,0.0
4635,6XWgcY7PLDw2MvL4g4C6bg,0.0,0.0,0.0,0.01,0.0,0.0,0.25,0.0,0.0,0.42,0.07,0.21,0.0
4636,jVNl2UT2KPRMf-0mPy6pdw,0.0,0.0,0.0,0.01,0.39,0.0,0.26,0.11,0.0,0.02,0.0,0.15,0.0
4637,8ea-PxnaDaKbyHTaTT-J6w,0.0,0.0,0.0,0.06,0.18,0.0,0.3,0.06,0.01,0.13,0.02,0.23,0.0
4638,yiW5LHWHbO1FfcsOkcmK8Q,0.0,0.0,0.0,0.11,0.3,0.0,0.19,0.07,0.0,0.05,0.09,0.17,0.0
4639,cSVE1IEdeyjzVtD13tOncA,0.0,0.0,0.0,0.11,0.13,0.0,0.29,0.04,0.02,0.02,0.0,0.35,0.01
4640,WIVGnhsgUKLNR_6PQ0XFtQ,0.0,0.0,0.0,0.0,0.19,0.0,0.17,0.21,0.01,0.3,0.03,0.08,0.0
4641,GqQ9zeMKTg-IwLBBcXjaeQ,0.0,0.0,0.0,0.06,0.44,0.0,0.16,0.09,0.0,0.0,0.0,0.2,0.0
4642,MRBgxLi-KK-jv24LDt0nIA,0.0,0.0,0.0,0.01,0.02,0.0,0.22,0.05,0.01,0.47,0.12,0.08,0.0
4643,SVpKmXrtkjbO4ohPujmERQ,0.0,0.0,0.0,0.06,0.44,0.0,0.19,0.13,0.01,0.02,0.0,0.13,0.0
4644,wh-8WTwfycdcD2ZYbvJhXw,0.0,0.0,0.0,0.01,0.29,0.0,0.33,0.06,0.0,0.03,0.02,0.25,0.0
4645,CF0NAbNPRaA0e2gifkXSwQ,0.0,0.0,0.0,0.02,0.36,0.0,0.26,0.06,0.02,0.09,0.01,0.15,0.0
4646,BuSwjNNuLFiFr8pbMbIYwQ,0.0,0.0,0.0,0.02,0.2,0.0,0.37,0.04,0.0,0.05,0.0,0.29,0.0
4647,GBr-Z8lSbtCV46Lnwpgv9A,0.0,0.0,0.0,0.03,0.34,0.0,0.18,0.14,0.0,0.17,0.04,0.09,0.0
4648,4Ok2GPu_21mvlWPs82jxOw,0.0,0.0,0.0,0.03,0.0,0.0,0.12,0.0,0.0,0.47,0.1,0.22,0.01
4649,6v4WIY5XtCNbin1Z0zb59g,0.0,0.0,0.0,0.12,0.53,0.0,0.15,0.1,0.01,0.04,0.0,0.04,0.0
4650,hFpGvKuGyNPZPSB7r5wrhw,0.0,0.0,0.0,0.07,0.4,0.0,0.16,0.01,0.0,0.13,0.09,0.13,0.0
4651,jKhrzZn821vtn-ka6Npb-A,0.0,0.0,0.0,0.06,0.07,0.0,0.08,0.01,0.0,0.38,0.0,0.11,0.0
4652,oMQNAfKq8Teh99APFPZEiA,0.0,0.0,0.0,0.0,0.26,0.0,0.21,0.02,0.0,0.26,0.07,0.06,0.0
4653,5qQjwZjeGnWkEuw0qQeRzw,0.0,0.0,0.0,0.01,0.16,0.0,0.32,0.01,0.01,0.07,0.0,0.14,0.0
4654,7m3cniwqMc4idq9r2W4EZA,0.0,0.0,0.0,0.01,0.24,0.0,0.16,0.14,0.0,0.2,0.07,0.15,0.0
4655,CQD_ROmoCd4c-UXGgKpFdA,0.0,0.0,0.0,0.03,0.07,0.0,0.26,0.02,0.02,0.31,0.11,0.16,0.0
4656,7_S2U0iDQJjJ1vxa6aB_wg,0.0,0.0,0.0,0.04,0.48,0.0,0.31,0.09,0.0,0.0,0.0,0.03,0.0
4657,F1R6Ax5nT8GcqynUT02dFg,0.0,0.0,0.0,0.02,0.06,0.0,0.3,0.0,0.02,0.35,0.03,0.14,0.0
4658,-cQKCK3ZBR7HfKjXOIH33A,0.01,0.0,0.0,0.02,0.54,0.0,0.22,0.09,0.0,0.0,0.0,0.09,0.0
4659,uAhdS6X2d-tnX7mFWcgs6A,0.0,0.0,0.0,0.05,0.35,0.0,0.22,0.07,0.02,0.04,0.01,0.21,0.0
4660,tf9j3pPw7hqvCh02DMPINw,0.0,0.0,0.0,0.0,0.28,0.0,0.02,0.01,0.0,0.19,0.02,0.14,0.0
4661,4pg4GxWtFvJS-GKVP8qreA,0.0,0.0,0.0,0.01,0.17,0.0,0.28,0.05,0.0,0.15,0.02,0.26,0.0
4662,bxhyJcw6YPh5upaPJaJBPw,0.0,0.0,0.0,0.11,0.07,0.0,0.12,0.01,0.0,0.11,0.43,0.13,0.0
4663,NMpVCrajw7lELWeswzIMHA,0.0,0.0,0.0,0.06,0.17,0.0,0.16,0.01,0.0,0.13,0.11,0.27,0.0
4664,2_p4fHwXbY51wEHhjh_Yew,0.0,0.0,0.0,0.06,0.27,0.0,0.23,0.05,0.0,0.13,0.02,0.18,0.0
4665,GMkZf4JApzECEvSrh-veEA,0.0,0.0,0.0,0.01,0.38,0.01,0.18,0.14,0.02,0.06,0.0,0.17,0.0
4666,oaXCG5pIzA8eovJVhL3bzw,0.01,0.0,0.01,0.14,0.41,0.0,0.23,0.06,0.0,0.05,0.0,0.08,0.0
4667,pe2BMh1cSuvf_Xmj9iIq7g,0.0,0.0,0.0,0.02,0.2,0.0,0.27,0.07,0.0,0.07,0.04,0.3,0.0
4668,rKm4b5wp6OKRMT6sq1hhMg,0.0,0.0,0.0,0.07,0.19,0.0,0.2,0.08,0.01,0.07,0.03,0.3,0.0
4669,sXaDlNnljMKlGu-vPIJDcw,0.0,0.0,0.0,0.02,0.08,0.0,0.38,0.04,0.02,0.26,0.02,0.15,0.0
4670,79RU46EupeRUyWRD62ZQZA,0.0,0.0,0.0,0.04,0.14,0.0,0.24,0.02,0.01,0.29,0.02,0.18,0.0
4671,TuOLWSLg7ujnSsE9ps7Mag,0.0,0.0,0.0,0.01,0.6,0.0,0.21,0.13,0.01,0.0,0.0,0.03,0.0
4672,MsJnEx1kehCCJ0SC7xpPtg,0.0,0.0,0.0,0.04,0.14,0.0,0.3,0.04,0.0,0.22,0.04,0.2,0.0
4673,lSNGdzBotFXODuUhTZZFCA,0.01,0.0,0.0,0.0,0.56,0.0,0.18,0.13,0.0,0.05,0.0,0.06,0.0
4674,jwpqu-V1_xKw_bbwZy4o-g,0.0,0.0,0.0,0.05,0.28,0.0,0.24,0.01,0.0,0.15,0.02,0.21,0.0
4675,alkSKsdQKVEtYm-T-T6MvA,0.0,0.0,0.0,0.01,0.39,0.0,0.24,0.05,0.01,0.05,0.0,0.19,0.0
4676,h5iM2jbyZRcrZvpVF9Jqww,0.0,0.0,0.0,0.03,0.03,0.03,0.14,0.0,0.0,0.16,0.0,0.36,0.0
4677,mnBtWgCyYxCWdRndAhWzpg,0.0,0.0,0.0,0.08,0.45,0.0,0.16,0.11,0.01,0.01,0.01,0.13,0.0
4678,KkWQd1HniInRB5q5BGyQ2A,0.0,0.0,0.0,0.0,0.38,0.0,0.32,0.03,0.0,0.15,0.0,0.09,0.0
4679,4FXGQxVQJrtES3MdrMwjpQ,0.0,0.0,0.0,0.12,0.38,0.0,0.19,0.04,0.0,0.05,0.05,0.16,0.0
4680,HB36rIM_t3t3qdzsmhpyjg,0.0,0.0,0.05,0.06,0.24,0.01,0.15,0.02,0.0,0.16,0.0,0.23,0.01
4681,NsK-Xn5TGNjEGoNXOkQ5mQ,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.0,0.36,0.09,0.2,0.0
4682,1NNRUC_lbrnev5ixw2bCgw,0.0,0.0,0.0,0.04,0.21,0.0,0.31,0.03,0.0,0.15,0.0,0.19,0.0
4683,-82sxmIELO-cVWtTD6URDw,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.01,0.0,0.21,0.23,0.3,0.0
4684,ZUoSyhkDPar8h17biz0bMg,0.0,0.0,0.0,0.0,0.03,0.0,0.28,0.02,0.01,0.33,0.05,0.19,0.0
4685,ourE9I2HGsPMAX3wRcBTwQ,0.0,0.0,0.0,0.01,0.08,0.0,0.34,0.05,0.0,0.3,0.03,0.15,0.0
4686,lboYSVLHF2h_h5ua7CphuQ,0.0,0.0,0.0,0.02,0.05,0.0,0.4,0.0,0.01,0.01,0.0,0.47,0.0
4687,X0PSUB6SL_3LgQ5ak5aBzw,0.0,0.0,0.0,0.05,0.08,0.0,0.25,0.01,0.0,0.33,0.09,0.15,0.0
4688,aXpiKaohrjyUZ4WVBNs4PQ,0.0,0.0,0.0,0.02,0.17,0.0,0.31,0.03,0.01,0.34,0.02,0.06,0.0
4689,bSjtMXvAb51-mZiiVVstnQ,0.0,0.0,0.0,0.08,0.48,0.0,0.16,0.07,0.0,0.05,0.01,0.14,0.0
4690,YWi08qxBy8MqwXAKTGPAqg,0.0,0.0,0.0,0.0,0.35,0.0,0.33,0.04,0.0,0.09,0.01,0.15,0.0
4691,J20RjoZxIQb1viyn8n3nQA,0.0,0.0,0.0,0.02,0.38,0.0,0.22,0.08,0.0,0.11,0.03,0.12,0.0
4692,5NYouxpT8e9BhpoxK3cQ2A,0.0,0.0,0.0,0.11,0.33,0.0,0.15,0.04,0.0,0.21,0.05,0.09,0.0
4693,QnzvxpQCdbnb1Q6vFw5pJw,0.0,0.0,0.0,0.02,0.15,0.0,0.21,0.01,0.01,0.13,0.13,0.3,0.0
4694,XEgJbLkW3AFbxRnp8xhT9A,0.0,0.0,0.0,0.08,0.44,0.0,0.3,0.03,0.0,0.01,0.0,0.12,0.0
4695,CAoSLEFGMVFpcE1oc2VTQklnVV9VS0QxbTUxbXVRWWx4aDlyejkybS1va01oV216,0.0,0.0,0.0,0.01,0.47,0.01,0.14,0.2,0.07,0.0,0.0,0.05,0.0
4696,LAbavqV4AhT7BopeUjVX2A,0.0,0.0,0.0,0.01,0.04,0.0,0.19,0.06,0.0,0.45,0.18,0.03,0.0
4697,AfQaFol67tcU5mgWBIquHA,0.0,0.0,0.0,0.11,0.25,0.0,0.21,0.0,0.0,0.0,0.01,0.27,0.0
4698,WAszmGPVyQL5H-rKCvJ0pg,0.0,0.0,0.0,0.0,0.13,0.0,0.29,0.08,0.0,0.2,0.01,0.23,0.0
4699,ZOOrC7mPvFXxrl24hiEbog,0.0,0.0,0.0,0.05,0.47,0.0,0.25,0.07,0.0,0.07,0.01,0.07,0.0
4700,XLJAjilo9WeBTVCks8fuig,0.0,0.0,0.07,0.02,0.35,0.0,0.23,0.06,0.01,0.13,0.0,0.11,0.0
4701,qcVCX_Mo_r_nW-jxDgRCRw,0.0,0.0,0.0,0.03,0.48,0.0,0.19,0.14,0.01,0.08,0.0,0.07,0.0
4702,zm1NPlld8eAij8Cd-SVEbw,0.0,0.0,0.0,0.09,0.29,0.0,0.18,0.06,0.0,0.12,0.02,0.15,0.0
4703,AoTG1YGShIHtiHFRajBNSQ,0.0,0.0,0.0,0.01,0.37,0.0,0.38,0.03,0.01,0.05,0.0,0.15,0.0
4704,Gya0sQT8hb8upskoMpyiBQ,0.0,0.0,0.0,0.03,0.33,0.0,0.3,0.06,0.01,0.15,0.0,0.07,0.0
4705,YNnQGofSGxBdYetyJCmP9Q,0.0,0.0,0.03,0.06,0.33,0.0,0.25,0.05,0.04,0.14,0.0,0.06,0.0
4706,ZussoSqsj-NT7CAsUvnddA,0.0,0.0,0.0,0.06,0.35,0.0,0.17,0.06,0.01,0.16,0.01,0.15,0.0
4707,_GIaJFT5HGdgG7uMH_rYJg,0.0,0.0,0.0,0.02,0.2,0.0,0.23,0.05,0.01,0.21,0.07,0.15,0.0
4708,XjnrcpQ1w7zN2mp7SO-SNg,0.0,0.0,0.0,0.03,0.25,0.0,0.31,0.09,0.0,0.17,0.01,0.15,0.0
